ORD_YMD,CENT_CD,ITEM_CD,ITEM_NM,SUM(A.CONV_QTY)
20250804,20033,124151,오리온)마이구미제로54g,40
20250804,20033,124320,농심)먹태깡고추장마요60g,304
20250804,20033,124409,오리온)눈을감자칠리치즈프라이즈,60
20250804,20033,124419,오리온)뉴비틀즈57g,144
20250804,20033,124518,오리온)코코망고알맹이67g,160
20250804,20033,124563,해태)자가비사워크림맛45g,96
20250804,20033,124769,크라운)마이쮸써니피치44g,120
20250804,20033,124973,롯데)도리토스플레이밍핫70g,360
20250804,20033,124977,오뚜기)콘크림스프크리스피롤55g,60
20250804,20033,125279,MQ)켈로그단백질바K50g,81
20250804,20033,125453,롯데)씨리얼초코42g,32
20250804,20033,125454,오리온)초코송이딸기45g,112
20250804,20033,125636,해태)에이스플랫화이트맛121g,90
20250804,20033,125711,농심)클레오파트라솔트앤김50g,32
20250804,20033,126440,오리온)찍먹예감치폴레마요소스76g,100
20250804,20033,126544,농심)클레오파트라솔트앤와사비50g,48
20250804,20033,126546,MQ)프링글스한국식닭강정맛100g,36
20250804,20033,126547,MQ)프링글스캐리비안식치킨맛100g,36
20250804,20034,123549,해태)오사쯔빠스50g,144
20250804,20034,124000,미스티)산리오립스틱캔디5g,144
20250804,20034,124291,일신)캇예스레인보우75g,128
20250804,20034,124320,농심)먹태깡고추장마요60g,528
20250804,20034,124437,로투스)비스코프트윈팩25g,432
20250804,20034,124563,해태)자가비사워크림맛45g,432
20250804,20034,124979,SAMG)하츄핑비스킷65g,96
20250804,20034,125320,오리온)과일꿀꺽왕꿈틀이75g,72
20250804,20034,125454,오리온)초코송이딸기45g,224
20250804,20034,125462,해태)허니버터칩캐슬갈릭브레드맛,84
20250804,20034,125636,해태)에이스플랫화이트맛121g,270
20250804,20034,125650,나무)토마토캔디30.4g,96
20250804,20034,125678,롯데)치토스돌아온체스터쿵딸기55g,156
20250804,20034,125711,농심)클레오파트라솔트앤김50g,480
20250804,20034,125712,PB)버터쿠키230g,180
20250804,20034,125845,담터)피카츄콤부차젤리믹스50g,40
20250804,20034,125916,매크로)레이즈트러플50g,108
20250804,20034,126268,PKJ)양파에빠진메밀칩100g,60
20250804,20034,126332,비달)스트로베리위드크림젤리 75g,112
20250804,20034,126440,오리온)찍먹예감치폴레마요소스76g,100
20250804,20049,123549,해태)오사쯔빠스50g,176
20250804,20049,123792,오뚜기)순후추팝콘50g,120
20250804,20049,124437,로투스)비스코프트윈팩25g,864
20250804,20049,124778,오리온)마켓오크림치즈브라우니12P,32
20250804,20049,124979,SAMG)하츄핑비스킷65g,176
20250804,20049,125232,몽뜨)동결건조사우어벨트40g,144
20250804,20049,125279,MQ)켈로그단백질바K50g,162
20250804,20049,125678,롯데)치토스돌아온체스터쿵딸기55g,144
20250804,20049,125712,PB)버터쿠키230g,132
20250804,20049,125855,PB)인절미스낵56g,80
20250804,20049,125856,PB)땅콩품은오징어볼200g,120
20250804,20049,125916,매크로)레이즈트러플50g,84
20250804,20049,125918,매크로)레이즈씨위드(김맛)50g,132
20250804,20049,126268,PKJ)양파에빠진메밀칩100g,120
20250804,20049,126347,비달)스위트케이크모양젤리66g,28
20250804,20049,126439,오리온)찍먹예감갈릭청양마요소스76g,140
20250804,20049,126440,오리온)찍먹예감치폴레마요소스76g,200
20250804,20049,126457,나무)워헤즈젤리빈45g,144
20250804,20049,126459,나무)워헤즈사우어밤50g,432
20250804,20049,126460,훼밀리)마칩오리지널29g,200
20250804,20049,126461,훼밀리)마칩어니언맛29g,240
20250804,20049,126544,농심)클레오파트라솔트앤와사비50g,640
20250804,20049,126756,크라운)비엔나야채타임60g,480
20250804,20050,123549,해태)오사쯔빠스50g,144
20250804,20050,124291,일신)캇예스레인보우75g,192
20250804,20050,124437,로투스)비스코프트윈팩25g,648
20250804,20050,124563,해태)자가비사워크림맛45g,120
20250804,20050,124979,SAMG)하츄핑비스킷65g,48
20250804,20050,125320,오리온)과일꿀꺽왕꿈틀이75g,108
20250804,20050,125374,PB)자이언츠피카츄냐냐71g,32
20250804,20050,125631,나무)아삭귤젤리35g,192
20250804,20050,125636,해태)에이스플랫화이트맛121g,270
20250804,20050,125678,롯데)치토스돌아온체스터쿵딸기55g,144
20250804,20050,126016,SAMG)오로라핑비밀캔디포도맛14g,108
20250804,20050,126347,비달)스위트케이크모양젤리66g,112
20250804,20050,126459,나무)워헤즈사우어밤50g,144
20250804,20065,123549,해태)오사쯔빠스50g,160
20250804,20065,123792,오뚜기)순후추팝콘50g,96
20250804,20065,123808,하리보)사운드큐브80g,144
20250804,20065,124000,미스티)산리오립스틱캔디5g,144
20250804,20065,124135,해태)구운버터옥수수60g,336
20250804,20065,124291,일신)캇예스레인보우75g,128
20250804,20065,124320,농심)먹태깡고추장마요60g,704
20250804,20065,124437,로투스)비스코프트윈팩25g,432
20250804,20065,124518,오리온)코코망고알맹이67g,200
20250804,20065,124780,해태)구운양파명랑핫도그맛110g,36
20250804,20065,124973,롯데)도리토스플레이밍핫70g,504
20250804,20065,124977,오뚜기)콘크림스프크리스피롤55g,372
20250804,20065,124979,SAMG)하츄핑비스킷65g,192
20250804,20065,125083,오리온)포카칩트리플페퍼60g,240
20250804,20065,125239,매크로)파인아메캔디108.1g,144
20250804,20065,125279,MQ)켈로그단백질바K50g,162
20250804,20065,125462,해태)허니버터칩캐슬갈릭브레드맛,60
20250804,20065,125631,나무)아삭귤젤리35g,96
20250804,20065,125633,크라운)쌔콤달콤울트라레몬29g,450
20250804,20065,125636,해태)에이스플랫화이트맛121g,150
20250804,20065,125677,고운벗)꽃새우쌀과자100g,24
20250804,20065,125712,PB)버터쿠키230g,96
20250804,20065,125856,PB)땅콩품은오징어볼200g,72
20250804,20065,125916,매크로)레이즈트러플50g,120
20250804,20065,125990,엔제이)쥬시믹스구미(포도맛)96g,96
20250804,20065,126008,PB)자이언츠새로온팅클메론맛60g,64
20250804,20065,126273,청우)팬케이크65g,64
20250804,20065,126332,비달)스트로베리위드크림젤리 75g,126
20250804,20065,126390,오뚜기)카레크리스피롤약간매운맛55g,132
20250804,20065,126439,오리온)찍먹예감갈릭청양마요소스76g,120
20250804,20065,126440,오리온)찍먹예감치폴레마요소스76g,180
20250804,20065,126459,나무)워헤즈사우어밤50g,288
20250804,20065,126538,투데이)스위즐스드럼스틱오리지널라즈베리&밀크100g,180
20250804,20065,126540,투데이)스위즐스드럼스틱사우어체리&애플 100g,144
20250804,20065,126756,크라운)비엔나야채타임60g,480
20250804,20065,126823,PB)달고나24g,280
20250804,20065,127145,오리온)초코송이딸기4P,48
20250804,20075,124151,오리온)마이구미제로54g,80
20250804,20075,124291,일신)캇예스레인보우75g,128
20250804,20075,124320,농심)먹태깡고추장마요60g,432
20250804,20075,124437,로투스)비스코프트윈팩25g,648
20250804,20075,124770,매크로)코피코블리스터(카푸치노),144
20250804,20075,124979,SAMG)하츄핑비스킷65g,80
20250804,20075,125636,해태)에이스플랫화이트맛121g,120
20250804,20075,126072,유앤)쫀득레인보우마시멜로우150g,36
20250804,20075,126268,PKJ)양파에빠진메밀칩100g,24
20250804,20075,126439,오리온)찍먹예감갈릭청양마요소스76g,60
20250804,20075,126440,오리온)찍먹예감치폴레마요소스76g,80
20250804,20075,126457,나무)워헤즈젤리빈45g,288
20250804,20075,126539,투데이)스위즐스드럼스틱버블검 100g,60
20250804,20075,126749,PB)최강록의리얼웨지감자45g,80
20250804,20075,126823,PB)달고나24g,40
20250804,20079,124320,농심)먹태깡고추장마요60g,640
20250804,20079,124437,로투스)비스코프트윈팩25g,648
20250804,20079,124563,해태)자가비사워크림맛45g,84
20250804,20079,124979,SAMG)하츄핑비스킷65g,112
20250804,20079,125083,오리온)포카칩트리플페퍼60g,100
20250804,20079,125320,오리온)과일꿀꺽왕꿈틀이75g,108
20250804,20079,125461,서주)초코멜로젤리36g,48
20250804,20079,125631,나무)아삭귤젤리35g,96
20250804,20079,125636,해태)에이스플랫화이트맛121g,180
20250804,20079,125677,고운벗)꽃새우쌀과자100g,24
20250804,20079,125856,PB)땅콩품은오징어볼200g,108
20250804,20079,126266,크라운)화이트하임49g,231
20250804,20079,126347,비달)스위트케이크모양젤리66g,98
20250804,20079,126439,오리온)찍먹예감갈릭청양마요소스76g,120
20250804,20079,126529,PKJ)블루베리푸딩100g,96
20250804,20080,124320,농심)먹태깡고추장마요60g,448
20250804,20080,124437,로투스)비스코프트윈팩25g,432
20250804,20080,124563,해태)자가비사워크림맛45g,252
20250804,20080,124778,오리온)마켓오크림치즈브라우니12P,48
20250804,20080,124977,오뚜기)콘크림스프크리스피롤55g,108
20250804,20080,124979,SAMG)하츄핑비스킷65g,48
20250804,20080,125232,몽뜨)동결건조사우어벨트40g,72
20250804,20080,125631,나무)아삭귤젤리35g,96
20250804,20080,125636,해태)에이스플랫화이트맛121g,180
20250804,20080,125677,고운벗)꽃새우쌀과자100g,48
20250804,20080,125856,PB)땅콩품은오징어볼200g,96
20250804,20080,125911,동서)리츠바삭김73g,72
20250804,20080,125916,매크로)레이즈트러플50g,180
20250804,20080,125918,매크로)레이즈씨위드(김맛)50g,168
20250804,20080,126268,PKJ)양파에빠진메밀칩100g,48
20250804,20080,126439,오리온)찍먹예감갈릭청양마요소스76g,160
20250804,20080,126440,오리온)찍먹예감치폴레마요소스76g,160
20250804,20080,126461,훼밀리)마칩어니언맛29g,40
20250804,20080,126749,PB)최강록의리얼웨지감자45g,"1,280"
20250804,20081,123792,오뚜기)순후추팝콘50g,132
20250804,20081,124291,일신)캇예스레인보우75g,96
20250804,20081,124320,농심)먹태깡고추장마요60g,400
20250804,20081,124409,오리온)눈을감자칠리치즈프라이즈,288
20250804,20081,124419,오리온)뉴비틀즈57g,504
20250804,20081,124437,로투스)비스코프트윈팩25g,648
20250804,20081,124518,오리온)코코망고알맹이67g,200
20250804,20081,124563,해태)자가비사워크림맛45g,132
20250804,20081,124780,해태)구운양파명랑핫도그맛110g,60
20250804,20081,124977,오뚜기)콘크림스프크리스피롤55g,108
20250804,20081,124979,SAMG)하츄핑비스킷65g,160
20250804,20081,124981,PB)제트콘90g,740
20250804,20081,125279,MQ)켈로그단백질바K50g,81
20250804,20081,125454,오리온)초코송이딸기45g,168
20250804,20081,125461,서주)초코멜로젤리36g,48
20250804,20081,125462,해태)허니버터칩캐슬갈릭브레드맛,72
20250804,20081,125464,에이스)마하차녹망고젤리64g,100
20250804,20081,125636,해태)에이스플랫화이트맛121g,150
20250804,20081,125677,고운벗)꽃새우쌀과자100g,24
20250804,20081,125712,PB)버터쿠키230g,180
20250804,20081,125715,PB)촉촉한초코칩쿠키230g,216
20250804,20081,125855,PB)인절미스낵56g,96
20250804,20081,125856,PB)땅콩품은오징어볼200g,252
20250804,20081,125897,PB)허니버터&솔티카라멜팝콘75g,204
20250804,20081,125911,동서)리츠바삭김73g,120
20250804,20081,125916,매크로)레이즈트러플50g,96
20250804,20081,126016,SAMG)오로라핑비밀캔디포도맛14g,108
20250804,20081,126269,농심)누룽지팝4입,160
20250804,20081,126347,비달)스위트케이크모양젤리66g,84
20250804,20081,126461,훼밀리)마칩어니언맛29g,320
20250804,20081,127145,오리온)초코송이딸기4P,80
20250804,20083,123558,농심)츄파춥스오션믹스젤리60g,80
20250804,20083,123808,하리보)사운드큐브80g,168
20250804,20083,124135,해태)구운버터옥수수60g,416
20250804,20083,124291,일신)캇예스레인보우75g,96
20250804,20083,124320,농심)먹태깡고추장마요60g,384
20250804,20083,124409,오리온)눈을감자칠리치즈프라이즈,300
20250804,20083,124437,로투스)비스코프트윈팩25g,432
20250804,20083,124518,오리온)코코망고알맹이67g,240
20250804,20083,124973,롯데)도리토스플레이밍핫70g,240
20250804,20083,124977,오뚜기)콘크림스프크리스피롤55g,84
20250804,20083,124979,SAMG)하츄핑비스킷65g,80
20250804,20083,125636,해태)에이스플랫화이트맛121g,150
20250804,20083,125644,미스티)사브레버터쿠키80g,108
20250804,20083,125646,유앤)스웨디시스타일젤리(올믹스드업)120g,72
20250804,20083,126016,SAMG)오로라핑비밀캔디포도맛14g,108
20250804,20083,126439,오리온)찍먹예감갈릭청양마요소스76g,180
20250804,20083,126440,오리온)찍먹예감치폴레마요소스76g,140
20250804,20083,126457,나무)워헤즈젤리빈45g,144
20250804,20084,123549,해태)오사쯔빠스50g,112
20250804,20084,124291,일신)캇예스레인보우75g,128
20250804,20084,124320,농심)먹태깡고추장마요60g,464
20250804,20084,124437,로투스)비스코프트윈팩25g,432
20250804,20084,124563,해태)자가비사워크림맛45g,96
20250804,20084,124973,롯데)도리토스플레이밍핫70g,720
20250804,20084,124979,SAMG)하츄핑비스킷65g,32
20250804,20084,125322,시원)자두야핸드폰캔디12g,216
20250804,20084,125636,해태)에이스플랫화이트맛121g,90
20250804,20084,125918,매크로)레이즈씨위드(김맛)50g,84
20250804,20084,126269,농심)누룽지팝4입,96
20250804,20084,126332,비달)스트로베리위드크림젤리 75g,126
20250804,20084,126347,비달)스위트케이크모양젤리66g,42
20250804,20084,126457,나무)워헤즈젤리빈45g,144
20250804,20084,126459,나무)워헤즈사우어밤50g,144
20250804,20084,126460,훼밀리)마칩오리지널29g,80
20250804,20084,126461,훼밀리)마칩어니언맛29g,140
20250804,20084,126756,크라운)비엔나야채타임60g,416
20250804,20084,127145,오리온)초코송이딸기4P,64
20250804,20085,123549,해태)오사쯔빠스50g,288
20250804,20085,123792,오뚜기)순후추팝콘50g,168
20250804,20085,124135,해태)구운버터옥수수60g,272
20250804,20085,124320,농심)먹태깡고추장마요60g,"1,056"
20250804,20085,124437,로투스)비스코프트윈팩25g,432
20250804,20085,124518,오리온)코코망고알맹이67g,200
20250804,20085,124979,SAMG)하츄핑비스킷65g,80
20250804,20085,125309,롯데)조이베지5바질솔트맛50g,108
20250804,20085,125636,해태)에이스플랫화이트맛121g,240
20250804,20085,125712,PB)버터쿠키230g,120
20250804,20085,125715,PB)촉촉한초코칩쿠키230g,108
20250804,20085,125911,동서)리츠바삭김73g,264
20250804,20085,125918,매크로)레이즈씨위드(김맛)50g,132
20250804,20085,125988,엔제이)쥬시믹스구미(딸기맛)96g,96
20250804,20085,126269,농심)누룽지팝4입,160
20250804,20085,126347,비달)스위트케이크모양젤리66g,70
20250804,20085,126459,나무)워헤즈사우어밤50g,144
20250804,20085,127145,오리온)초코송이딸기4P,16
20250805,20006,123971,네슬레)킷캣청키로투스,576
20250805,20006,124045,해태)자유시간쿠키앤티라미수,288
20250805,20006,124320,농심)먹태깡고추장마요60g,480
20250805,20006,124419,오리온)뉴비틀즈57g,576
20250805,20006,124518,오리온)코코망고알맹이67g,240
20250805,20006,124778,오리온)마켓오크림치즈브라우니12P,80
20250805,20006,125216,농심)메론킥60g,"2,400"
20250805,20006,125465,에이스)시트러스레몬젤리64g,100
20250805,20006,125631,나무)아삭귤젤리35g,96
20250805,20006,125711,농심)클레오파트라솔트앤김50g,368
20250805,20006,125712,PB)버터쿠키230g,144
20250805,20006,125988,엔제이)쥬시믹스구미(딸기맛)96g,96
20250805,20006,126016,SAMG)오로라핑비밀캔디포도맛14g,108
20250805,20007,124135,해태)구운버터옥수수60g,384
20250805,20007,124320,농심)먹태깡고추장마요60g,912
20250805,20007,124563,해태)자가비사워크림맛45g,216
20250805,20007,124778,오리온)마켓오크림치즈브라우니12P,32
20250805,20007,124979,SAMG)하츄핑비스킷65g,64
20250805,20007,125319,마즈)스키틀즈젤리(후르츠요거트향),120
20250805,20007,125636,해태)에이스플랫화이트맛121g,150
20250805,20007,125645,미스티)사브레초코버터쿠키80g,72
20250805,20007,125678,롯데)치토스돌아온체스터쿵딸기55g,96
20250805,20007,125856,PB)땅콩품은오징어볼200g,120
20250805,20007,126266,크라운)화이트하임49g,147
20250805,20007,126268,PKJ)양파에빠진메밀칩100g,36
20250805,20007,126529,PKJ)블루베리푸딩100g,48
20250805,20007,126538,투데이)스위즐스드럼스틱오리지널라즈베리&밀크100g,48
20250805,20007,126540,투데이)스위즐스드럼스틱사우어체리&애플 100g,48
20250805,20007,126546,MQ)프링글스한국식닭강정맛100g,60
20250805,20007,126547,MQ)프링글스캐리비안식치킨맛100g,60
20250805,20007,126823,PB)달고나24g,240
20250805,20007,127145,오리온)초코송이딸기4P,16
20250805,20010,124000,미스티)산리오립스틱캔디5g,144
20250805,20010,124142,훼밀리)BBQ마시멜로우30g,128
20250805,20010,124291,일신)캇예스레인보우75g,160
20250805,20010,124320,농심)먹태깡고추장마요60g,480
20250805,20010,124409,오리온)눈을감자칠리치즈프라이즈,324
20250805,20010,125216,농심)메론킥60g,"3,200"
20250805,20010,125636,해태)에이스플랫화이트맛121g,240
20250805,20010,125678,롯데)치토스돌아온체스터쿵딸기55g,108
20250805,20010,125911,동서)리츠바삭김73g,120
20250805,20010,126072,유앤)쫀득레인보우마시멜로우150g,72
20250805,20010,126248,에이블)골든버블캔디,240
20250805,20010,126266,크라운)화이트하임49g,105
20250805,20010,126268,PKJ)양파에빠진메밀칩100g,24
20250805,20010,126269,농심)누룽지팝4입,80
20250805,20010,126460,훼밀리)마칩오리지널29g,100
20250805,20010,126538,투데이)스위즐스드럼스틱오리지널라즈베리&밀크100g,120
20250805,20010,126539,투데이)스위즐스드럼스틱버블검 100g,60
20250805,20017,123792,오뚜기)순후추팝콘50g,108
20250805,20017,123808,하리보)사운드큐브80g,216
20250805,20017,123971,네슬레)킷캣청키로투스,384
20250805,20017,124291,일신)캇예스레인보우75g,128
20250805,20017,124409,오리온)눈을감자칠리치즈프라이즈,336
20250805,20017,124518,오리온)코코망고알맹이67g,120
20250805,20017,124931,PB)바밤바알밤초콜릿16g,480
20250805,20017,124977,오뚜기)콘크림스프크리스피롤55g,84
20250805,20017,125318,마즈)스키틀즈젤리(후르츠믹스),120
20250805,20017,125636,해태)에이스플랫화이트맛121g,150
20250805,20017,125646,유앤)스웨디시스타일젤리(올믹스드업)120g,72
20250805,20017,125677,고운벗)꽃새우쌀과자100g,24
20250805,20017,125711,농심)클레오파트라솔트앤김50g,160
20250805,20017,125712,PB)버터쿠키230g,132
20250805,20017,125715,PB)촉촉한초코칩쿠키230g,240
20250805,20017,125845,담터)피카츄콤부차젤리믹스50g,40
20250805,20017,125856,PB)땅콩품은오징어볼200g,144
20250805,20017,126016,SAMG)오로라핑비밀캔디포도맛14g,216
20250805,20017,126266,크라운)화이트하임49g,147
20250805,20017,126269,농심)누룽지팝4입,64
20250805,20017,126354,스위트)부르봉 페투치니(프루티맛)47g,120
20250805,20017,126440,오리온)찍먹예감치폴레마요소스76g,200
20250805,20017,126457,나무)워헤즈젤리빈45g,288
20250805,20017,126546,MQ)프링글스한국식닭강정맛100g,144
20250805,20017,126749,PB)최강록의리얼웨지감자45g,432
20250805,20017,126756,크라운)비엔나야채타임60g,352
20250805,20017,126823,PB)달고나24g,140
20250805,20017,127139,오리온)마켓오브라우니바이트,20
20250805,20033,123808,하리보)사운드큐브80g,48
20250805,20033,124291,일신)캇예스레인보우75g,32
20250805,20033,124320,농심)먹태깡고추장마요60g,160
20250805,20033,124767,서주)마로마로레몬맛40g,50
20250805,20033,124979,SAMG)하츄핑비스킷65g,32
20250805,20033,124981,PB)제트콘90g,140
20250805,20033,125374,PB)자이언츠피카츄냐냐71g,48
20250805,20033,125644,미스티)사브레버터쿠키80g,108
20250805,20033,125645,미스티)사브레초코버터쿠키80g,36
20250805,20033,125646,유앤)스웨디시스타일젤리(올믹스드업)120g,144
20250805,20033,125677,고운벗)꽃새우쌀과자100g,24
20250805,20033,125712,PB)버터쿠키230g,48
20250805,20033,125718,PB)티처스누네띠네딥초코55g,40
20250805,20033,125855,PB)인절미스낵56g,32
20250805,20033,125856,PB)땅콩품은오징어볼200g,36
20250805,20033,125897,PB)허니버터&솔티카라멜팝콘75g,12
20250805,20033,125916,매크로)레이즈트러플50g,72
20250805,20033,125918,매크로)레이즈씨위드(김맛)50g,120
20250805,20033,126332,비달)스트로베리위드크림젤리 75g,14
20250805,20033,126347,비달)스위트케이크모양젤리66g,28
20250805,20033,126528,PKJ)에그푸딩100g,48
20250805,20033,126749,PB)최강록의리얼웨지감자45g,576
20250805,20033,126761,PB)김맛나160g,192
20250805,20033,126823,PB)달고나24g,60
20250805,20034,124320,농심)먹태깡고추장마요60g,320
20250805,20034,124518,오리온)코코망고알맹이67g,200
20250805,20034,125216,농심)메론킥60g,"3,200"
20250805,20034,125309,롯데)조이베지5바질솔트맛50g,72
20250805,20034,125466,에이스)샤인머스켓젤리64g,100
20250805,20034,125678,롯데)치토스돌아온체스터쿵딸기55g,84
20250805,20034,125856,PB)땅콩품은오징어볼200g,84
20250805,20034,125918,매크로)레이즈씨위드(김맛)50g,72
20250805,20034,126008,PB)자이언츠새로온팅클메론맛60g,128
20250805,20034,126538,투데이)스위즐스드럼스틱오리지널라즈베리&밀크100g,96
20250805,20034,126539,투데이)스위즐스드럼스틱버블검 100g,60
20250805,20034,126544,농심)클레오파트라솔트앤와사비50g,128
20250805,20034,126546,MQ)프링글스한국식닭강정맛100g,96
20250805,20034,127139,오리온)마켓오브라우니바이트,10
20250805,20049,124045,해태)자유시간쿠키앤티라미수,144
20250805,20049,124320,농심)먹태깡고추장마요60g,320
20250805,20049,124563,해태)자가비사워크림맛45g,180
20250805,20049,125216,농심)메론킥60g,"2,400"
20250805,20049,125309,롯데)조이베지5바질솔트맛50g,48
20250805,20049,125636,해태)에이스플랫화이트맛121g,180
20250805,20049,125650,나무)토마토캔디30.4g,96
20250805,20049,125678,롯데)치토스돌아온체스터쿵딸기55g,48
20250805,20049,125855,PB)인절미스낵56g,96
20250805,20049,125856,PB)땅콩품은오징어볼200g,96
20250805,20049,126072,유앤)쫀득레인보우마시멜로우150g,36
20250805,20049,126268,PKJ)양파에빠진메밀칩100g,60
20250805,20049,126272,청우)그랑쉘딸기97g,54
20250805,20049,126538,투데이)스위즐스드럼스틱오리지널라즈베리&밀크100g,180
20250805,20049,126539,투데이)스위즐스드럼스틱버블검 100g,240
20250805,20049,126540,투데이)스위즐스드럼스틱사우어체리&애플 100g,180
20250805,20049,126546,MQ)프링글스한국식닭강정맛100g,120
20250805,20049,126547,MQ)프링글스캐리비안식치킨맛100g,96
20250805,20049,126756,크라운)비엔나야채타임60g,160
20250805,20049,126861,시원)세이카초코모찌캔디35g	,128
20250805,20050,124320,농심)먹태깡고추장마요60g,480
20250805,20050,124409,오리온)눈을감자칠리치즈프라이즈,192
20250805,20050,124518,오리온)코코망고알맹이67g,320
20250805,20050,125216,농심)메론킥60g,"2,400"
20250805,20050,125309,롯데)조이베지5바질솔트맛50g,12
20250805,20050,125644,미스티)사브레버터쿠키80g,108
20250805,20050,125678,롯데)치토스돌아온체스터쿵딸기55g,96
20250805,20050,125712,PB)버터쿠키230g,168
20250805,20050,125911,동서)리츠바삭김73g,72
20250805,20050,125918,매크로)레이즈씨위드(김맛)50g,96
20250805,20050,126268,PKJ)양파에빠진메밀칩100g,84
20250805,20050,126332,비달)스트로베리위드크림젤리 75g,70
20250805,20050,126439,오리온)찍먹예감갈릭청양마요소스76g,140
20250805,20050,126440,오리온)찍먹예감치폴레마요소스76g,180
20250805,20050,126459,나무)워헤즈사우어밤50g,144
20250805,20050,126538,투데이)스위즐스드럼스틱오리지널라즈베리&밀크100g,96
20250805,20050,127145,오리온)초코송이딸기4P,64
20250805,20065,124409,오리온)눈을감자칠리치즈프라이즈,168
20250805,20065,124563,해태)자가비사워크림맛45g,96
20250805,20065,124931,PB)바밤바알밤초콜릿16g,320
20250805,20065,125320,오리온)과일꿀꺽왕꿈틀이75g,72
20250805,20065,125855,PB)인절미스낵56g,64
20250805,20065,126268,PKJ)양파에빠진메밀칩100g,36
20250805,20065,126756,크라운)비엔나야채타임60g,96
20250805,20075,123608,오츠카)소이조이후르츠&치즈30g,240
20250805,20075,124135,해태)구운버터옥수수60g,240
20250805,20075,124320,농심)먹태깡고추장마요60g,640
20250805,20075,125216,농심)메론킥60g,"3,200"
20250805,20075,125279,MQ)켈로그단백질바K50g,81
20250805,20075,125309,롯데)조이베지5바질솔트맛50g,48
20250805,20075,125318,마즈)스키틀즈젤리(후르츠믹스),240
20250805,20075,125464,에이스)마하차녹망고젤리64g,100
20250805,20075,125636,해태)에이스플랫화이트맛121g,150
20250805,20075,125678,롯데)치토스돌아온체스터쿵딸기55g,108
20250805,20075,125711,농심)클레오파트라솔트앤김50g,208
20250805,20075,125712,PB)버터쿠키230g,120
20250805,20075,125715,PB)촉촉한초코칩쿠키230g,180
20250805,20075,125916,매크로)레이즈트러플50g,96
20250805,20075,125918,매크로)레이즈씨위드(김맛)50g,120
20250805,20075,126266,크라운)화이트하임49g,105
20250805,20075,126268,PKJ)양파에빠진메밀칩100g,12
20250805,20075,126269,농심)누룽지팝4입,64
20250805,20075,126528,PKJ)에그푸딩100g,240
20250805,20075,126546,MQ)프링글스한국식닭강정맛100g,96
20250805,20075,126547,MQ)프링글스캐리비안식치킨맛100g,60
20250805,20075,126749,PB)최강록의리얼웨지감자45g,80
20250805,20075,126823,PB)달고나24g,300
20250805,20075,127145,오리온)초코송이딸기4P,80
20250805,20079,123792,오뚜기)순후추팝콘50g,132
20250805,20079,124000,미스티)산리오립스틱캔디5g,144
20250805,20079,124135,해태)구운버터옥수수60g,336
20250805,20079,124291,일신)캇예스레인보우75g,96
20250805,20079,124320,농심)먹태깡고추장마요60g,336
20250805,20079,124409,오리온)눈을감자칠리치즈프라이즈,228
20250805,20079,124518,오리온)코코망고알맹이67g,200
20250805,20079,124563,해태)자가비사워크림맛45g,120
20250805,20079,124631,나무)드럼스틱모양젤리(바나나&블루베리)50g,120
20250805,20079,124767,서주)마로마로레몬맛40g,100
20250805,20079,124778,오리온)마켓오크림치즈브라우니12P,16
20250805,20079,124931,PB)바밤바알밤초콜릿16g,320
20250805,20079,124977,오뚜기)콘크림스프크리스피롤55g,84
20250805,20079,124981,PB)제트콘90g,320
20250805,20079,125279,MQ)켈로그단백질바K50g,81
20250805,20079,125464,에이스)마하차녹망고젤리64g,100
20250805,20079,125636,해태)에이스플랫화이트맛121g,210
20250805,20079,125644,미스티)사브레버터쿠키80g,108
20250805,20079,125645,미스티)사브레초코버터쿠키80g,72
20250805,20079,125646,유앤)스웨디시스타일젤리(올믹스드업)120g,72
20250805,20079,125677,고운벗)꽃새우쌀과자100g,24
20250805,20079,125711,농심)클레오파트라솔트앤김50g,224
20250805,20079,126248,에이블)골든버블캔디,240
20250805,20079,126269,농심)누룽지팝4입,64
20250805,20079,126332,비달)스트로베리위드크림젤리 75g,42
20250805,20079,126440,오리온)찍먹예감치폴레마요소스76g,140
20250805,20080,124045,해태)자유시간쿠키앤티라미수,144
20250805,20080,124135,해태)구운버터옥수수60g,272
20250805,20080,124320,농심)먹태깡고추장마요60g,720
20250805,20080,124419,오리온)뉴비틀즈57g,504
20250805,20080,124518,오리온)코코망고알맹이67g,200
20250805,20080,124563,해태)자가비사워크림맛45g,264
20250805,20080,125279,MQ)켈로그단백질바K50g,81
20250805,20080,125636,해태)에이스플랫화이트맛121g,150
20250805,20080,125678,롯데)치토스돌아온체스터쿵딸기55g,72
20250805,20080,126268,PKJ)양파에빠진메밀칩100g,24
20250805,20080,126269,농심)누룽지팝4입,48
20250805,20080,126459,나무)워헤즈사우어밤50g,144
20250805,20080,126461,훼밀리)마칩어니언맛29g,80
20250805,20080,127139,오리온)마켓오브라우니바이트,20
20250805,20081,123549,해태)오사쯔빠스50g,96
20250805,20081,123808,하리보)사운드큐브80g,120
20250805,20081,124135,해태)구운버터옥수수60g,352
20250805,20081,124320,농심)먹태깡고추장마요60g,576
20250805,20081,124563,해태)자가비사워크림맛45g,168
20250805,20081,124631,나무)드럼스틱모양젤리(바나나&블루베리)50g,120
20250805,20081,124767,서주)마로마로레몬맛40g,50
